iso3,country,scenario,year,target,base_value,prediction,feature,shap_value
MWI,Malawi,SSP3,2050,poverty_4_2usd,6.691104838709678,49.1608125,gdp_pc,-38.494084790677576
MWI,Malawi,SSP3,2100,poverty_4_2usd,6.691104838709678,7.420499999999998,gdp_pc,-0.7222050586997218
MWI,Malawi,SSP5,2030,poverty_4_2usd,6.691104838709678,34.8654375,gdp_pc,-17.404694527389715
MWI,Malawi,SSP5,2050,poverty_4_2usd,6.691104838709678,26.0263125,gdp_pc,-6.176861138669638
MWI,Malawi,SSP5,2100,poverty_4_2usd,6.691104838709678,3.928499999999999,gdp_pc,0.027564189317956993
MYS,Malaysia,SSP1,2030,poverty_4_2usd,6.691104838709678,0.0310624999999999,gdp_pc,-5.632271210036488
MYS,Malaysia,SSP1,2050,poverty_4_2usd,6.691104838709678,0.0231874999999999,gdp_pc,-13.114298343230582
MYS,Malaysia,SSP1,2100,poverty_4_2usd,6.691104838709678,0.0034999999999999,gdp_pc,1.766725460118393
MYS,Malaysia,SSP2,2030,poverty_4_2usd,6.691104838709678,0.0488125,gdp_pc,-5.146443954678464
MYS,Malaysia,SSP2,2050,poverty_4_2usd,6.691104838709678,0.0364375,gdp_pc,-7.3846654160834655
MYS,Malaysia,SSP2,2100,poverty_4_2usd,6.691104838709678,0.0055,gdp_pc,4.231049115032692
MYS,Malaysia,SSP3,2030,poverty_4_2usd,6.691104838709678,0.0754375,gdp_pc,-4.115603441902859
MYS,Malaysia,SSP3,2050,poverty_4_2usd,6.691104838709678,0.0563125,gdp_pc,-3.347024755794885
MYS,Malaysia,SSP3,2100,poverty_4_2usd,6.691104838709678,0.0084999999999999,gdp_pc,-2.077377663640218
MYS,Malaysia,SSP5,2030,poverty_4_2usd,6.691104838709678,0.0399375,gdp_pc,-4.925017243004658
MYS,Malaysia,SSP5,2050,poverty_4_2usd,6.691104838709678,0.0298125,gdp_pc,-5.956432087341731
MYS,Malaysia,SSP5,2100,poverty_4_2usd,6.691104838709678,0.0045,gdp_pc,18.54718483048945
NAC,North America,SSP1,2030,poverty_4_2usd,6.691104838709678,0.3416875,gdp_pc,3.7330269102088307
NAC,North America,SSP1,2050,poverty_4_2usd,6.691104838709678,0.2550624999999999,gdp_pc,1.6735227787141238
NAC,North America,SSP1,2100,poverty_4_2usd,6.691104838709678,0.0384999999999999,gdp_pc,-0.036261107520070654
NAC,North America,SSP2,2030,poverty_4_2usd,6.691104838709678,0.5369375000000001,gdp_pc,3.938055877398764
NAC,North America,SSP2,2050,poverty_4_2usd,6.691104838709678,0.4008125,gdp_pc,1.9301756589292303
NAC,North America,SSP2,2100,poverty_4_2usd,6.691104838709678,0.0605,gdp_pc,-0.04577155617258093
NAC,North America,SSP3,2030,poverty_4_2usd,6.691104838709678,0.8298125,gdp_pc,6.252761573724942
NAC,North America,SSP3,2050,poverty_4_2usd,6.691104838709678,0.6194375,gdp_pc,8.77969034777764
NAC,North America,SSP3,2100,poverty_4_2usd,6.691104838709678,0.0934999999999999,gdp_pc,-20.370647014302225
NAC,North America,SSP5,2030,poverty_4_2usd,6.691104838709678,0.4393125,gdp_pc,4.206150517602197
NAC,North America,SSP5,2050,poverty_4_2usd,6.691104838709678,0.3279375,gdp_pc,2.1685193864520294
NAC,North America,SSP5,2100,poverty_4_2usd,6.691104838709678,0.0494999999999999,gdp_pc,-0.05377201888053689
NAM,Namibia,SSP1,2030,poverty_4_2usd,6.691104838709678,10.871875,gdp_pc,1.5788613792906356
NAM,Namibia,SSP1,2050,poverty_4_2usd,6.691104838709678,8.115625,gdp_pc,0.6017566543203524
NAM,Namibia,SSP1,2100,poverty_4_2usd,6.691104838709678,1.2249999999999996,gdp_pc,-2.4694104091509184
NAM,Namibia,SSP2,2030,poverty_4_2usd,6.691104838709678,17.084374999999998,gdp_pc,4.226030188052712
NAM,Namibia,SSP2,2050,poverty_4_2usd,6.691104838709678,12.753125,gdp_pc,2.9047714472867177
NAM,Namibia,SSP2,2100,poverty_4_2usd,6.691104838709678,1.925,gdp_pc,-2.5312154433890917
NAM,Namibia,SSP3,2030,poverty_4_2usd,6.691104838709678,26.403125,gdp_pc,8.666375733174178
NAM,Namibia,SSP3,2050,poverty_4_2usd,6.691104838709678,19.709375,gdp_pc,8.997981169057809
NAM,Namibia,SSP3,2100,poverty_4_2usd,6.691104838709678,2.974999999999999,gdp_pc,-4.752142249519474
NAM,Namibia,SSP5,2030,poverty_4_2usd,6.691104838709678,13.978125,gdp_pc,3.0942406289592745
NAM,Namibia,SSP5,2050,poverty_4_2usd,6.691104838709678,10.434375,gdp_pc,1.9376455044986134
NAM,Namibia,SSP5,2100,poverty_4_2usd,6.691104838709678,1.5749999999999995,gdp_pc,-3.0093132262529854
NER,Niger,SSP1,2030,poverty_4_2usd,6.691104838709678,24.7568125,gdp_pc,15.258476903580645
NER,Niger,SSP1,2050,poverty_4_2usd,6.691104838709678,18.4804375,gdp_pc,16.780873015799187
NER,Niger,SSP1,2100,poverty_4_2usd,6.691104838709678,2.7894999999999994,gdp_pc,3.9342369941279975
NER,Niger,SSP2,2030,poverty_4_2usd,6.691104838709678,38.90356250000001,gdp_pc,25.373386247467632
NER,Niger,SSP2,2050,poverty_4_2usd,6.691104838709678,29.040687500000004,gdp_pc,22.750518811301138
NER,Niger,SSP2,2100,poverty_4_2usd,6.691104838709678,4.3835,gdp_pc,81.84663110734026
NER,Niger,SSP3,2030,poverty_4_2usd,6.691104838709678,60.1236875,gdp_pc,34.78937762475731
NER,Niger,SSP3,2050,poverty_4_2usd,6.691104838709678,44.8810625,gdp_pc,20.8657033158603
NER,Niger,SSP3,2100,poverty_4_2usd,6.691104838709678,6.774499999999999,gdp_pc,0.03129816332041988
NER,Niger,SSP5,2030,poverty_4_2usd,6.691104838709678,31.8301875,gdp_pc,19.09021695901906
NER,Niger,SSP5,2050,poverty_4_2usd,6.691104838709678,23.7605625,gdp_pc,15.010843198945645
NER,Niger,SSP5,2100,poverty_4_2usd,6.691104838709678,3.5865,gdp_pc,-6.151495558695592
NGA,Nigeria,SSP1,2030,poverty_4_2usd,6.691104838709678,19.88,gdp_pc,-0.49865251195373644
NGA,Nigeria,SSP1,2050,poverty_4_2usd,6.691104838709678,14.839999999999998,gdp_pc,1.1983108919896603
NGA,Nigeria,SSP1,2100,poverty_4_2usd,6.691104838709678,2.2399999999999998,gdp_pc,-1.2491742767676595
NGA,Nigeria,SSP2,2030,poverty_4_2usd,6.691104838709678,31.24,gdp_pc,-1.0025621677136838
NGA,Nigeria,SSP2,2050,poverty_4_2usd,6.691104838709678,23.32,gdp_pc,2.8131603899173685
NGA,Nigeria,SSP2,2100,poverty_4_2usd,6.691104838709678,3.52,gdp_pc,-1.0743304109379765
NGA,Nigeria,SSP3,2030,poverty_4_2usd,6.691104838709678,48.28,gdp_pc,-8.327683335537532
NGA,Nigeria,SSP3,2050,poverty_4_2usd,6.691104838709678,36.04,gdp_pc,-0.09909262370554554
NGA,Nigeria,SSP3,2100,poverty_4_2usd,6.691104838709678,5.439999999999999,gdp_pc,-1.1374828321110155
NGA,Nigeria,SSP5,2030,poverty_4_2usd,6.691104838709678,25.56,gdp_pc,-0.806344519669857
NGA,Nigeria,SSP5,2050,poverty_4_2usd,6.691104838709678,19.08,gdp_pc,2.2860623632462183
NGA,Nigeria,SSP5,2100,poverty_4_2usd,6.691104838709678,2.8799999999999994,gdp_pc,-1.4582464273552924
NIC,Nicaragua,SSP1,2030,poverty_4_2usd,6.691104838709678,4.876812499999999,gdp_pc,-0.5428504223790048
NIC,Nicaragua,SSP1,2050,poverty_4_2usd,6.691104838709678,3.6404375,gdp_pc,-0.8702565077571627
NIC,Nicaragua,SSP1,2100,poverty_4_2usd,6.691104838709678,0.5494999999999998,gdp_pc,-2.084788493626754
NIC,Nicaragua,SSP2,2030,poverty_4_2usd,6.691104838709678,7.663562499999999,gdp_pc,0.2754707534096102
NIC,Nicaragua,SSP2,2050,poverty_4_2usd,6.691104838709678,5.7206875,gdp_pc,-0.21002075467845013
NIC,Nicaragua,SSP2,2100,poverty_4_2usd,6.691104838709678,0.8634999999999998,gdp_pc,-6.587511034113298
NIC,Nicaragua,SSP3,2030,poverty_4_2usd,6.691104838709678,11.843687499999998,gdp_pc,1.3863137197862656
NIC,Nicaragua,SSP3,2050,poverty_4_2usd,6.691104838709678,8.8410625,gdp_pc,0.44784998256205094
NIC,Nicaragua,SSP3,2100,poverty_4_2usd,6.691104838709678,1.3344999999999996,gdp_pc,-0.44188467131107456
NIC,Nicaragua,SSP5,2030,poverty_4_2usd,6.691104838709678,6.2701875,gdp_pc,-0.11582286011137277
NIC,Nicaragua,SSP5,2050,poverty_4_2usd,6.691104838709678,4.6805625,gdp_pc,-0.3838890304671289
NIC,Nicaragua,SSP5,2100,poverty_4_2usd,6.691104838709678,0.7064999999999998,gdp_pc,23.434770144760307
NLD,Netherlands,SSP1,2030,poverty_4_2usd,6.691104838709678,0.0310624999999999,gdp_pc,-2.5779547687504683
NLD,Netherlands,SSP1,2050,poverty_4_2usd,6.691104838709678,0.0231874999999999,gdp_pc,-2.988205874003332
NLD,Netherlands,SSP1,2100,poverty_4_2usd,6.691104838709678,0.0034999999999999,gdp_pc,-19.26525723224162
NLD,Netherlands,SSP2,2030,poverty_4_2usd,6.691104838709678,0.0488125,gdp_pc,-2.472629256328511
NLD,Netherlands,SSP2,2050,poverty_4_2usd,6.691104838709678,0.0364375,gdp_pc,-2.5639810644943593
NLD,Netherlands,SSP2,2100,poverty_4_2usd,6.691104838709678,0.0055,gdp_pc,-3.1700360135018455
NLD,Netherlands,SSP3,2030,poverty_4_2usd,6.691104838709678,0.0754375,gdp_pc,-2.2496373190306573
NLD,Netherlands,SSP3,2050,poverty_4_2usd,6.691104838709678,0.0563125,gdp_pc,-1.9397242228764968
NLD,Netherlands,SSP3,2100,poverty_4_2usd,6.691104838709678,0.0084999999999999,gdp_pc,-1.351774110915998
NLD,Netherlands,SSP5,2030,poverty_4_2usd,6.691104838709678,0.0399375,gdp_pc,-2.4245836599062556
NLD,Netherlands,SSP5,2050,poverty_4_2usd,6.691104838709678,0.0298125,gdp_pc,-2.3817747912976954
NLD,Netherlands,SSP5,2100,poverty_4_2usd,6.691104838709678,0.0045,gdp_pc,-2.1685619036631754
NOR,Norway,SSP1,2030,poverty_4_2usd,6.691104838709678,0.0621249999999999,gdp_pc,-9.238745460065907
NOR,Norway,SSP1,2050,poverty_4_2usd,6.691104838709678,0.0463749999999999,gdp_pc,-28.032655004828392
NOR,Norway,SSP1,2100,poverty_4_2usd,6.691104838709678,0.0069999999999999,gdp_pc,4.96330814405854
NOR,Norway,SSP2,2030,poverty_4_2usd,6.691104838709678,0.097625,gdp_pc,-8.245372632807639
NOR,Norway,SSP2,2050,poverty_4_2usd,6.691104838709678,0.072875,gdp_pc,-13.191155926520896
NOR,Norway,SSP2,2100,poverty_4_2usd,6.691104838709678,0.011,gdp_pc,13.907164343813381
NOR,Norway,SSP3,2030,poverty_4_2usd,6.691104838709678,0.150875,gdp_pc,-6.102675935931498
NOR,Norway,SSP3,2050,poverty_4_2usd,6.691104838709678,0.112625,gdp_pc,-4.838337317678729
NOR,Norway,SSP3,2100,poverty_4_2usd,6.691104838709678,0.0169999999999999,gdp_pc,-3.092229578859707
NOR,Norway,SSP5,2030,poverty_4_2usd,6.691104838709678,0.079875,gdp_pc,-7.823141382758697
NOR,Norway,SSP5,2050,poverty_4_2usd,6.691104838709678,0.059625,gdp_pc,-10.232127254954266
NOR,Norway,SSP5,2100,poverty_4_2usd,6.691104838709678,0.009,gdp_pc,5678.093446838368
NPL,Nepal,SSP1,2030,poverty_4_2usd,6.691104838709678,2.8266875,gdp_pc,0.5356326914715226
NPL,Nepal,SSP1,2050,poverty_4_2usd,6.691104838709678,2.1100625,gdp_pc,-0.5002567371577467
NPL,Nepal,SSP1,2100,poverty_4_2usd,6.691104838709678,0.3184999999999999,gdp_pc,-1.6731010392252095
NPL,Nepal,SSP2,2030,poverty_4_2usd,6.691104838709678,4.4419375,gdp_pc,0.34421670045504893
NPL,Nepal,SSP2,2050,poverty_4_2usd,6.691104838709678,3.3158125,gdp_pc,-0.4343657415819344
NPL,Nepal,SSP2,2100,poverty_4_2usd,6.691104838709678,0.5004999999999998,gdp_pc,-1.9986139278842359
NPL,Nepal,SSP3,2030,poverty_4_2usd,6.691104838709678,6.864812499999999,gdp_pc,-0.08141114561827456
NPL,Nepal,SSP3,2050,poverty_4_2usd,6.691104838709678,5.124437499999999,gdp_pc,0.379319646812767
NPL,Nepal,SSP3,2100,poverty_4_2usd,6.691104838709678,0.7734999999999997,gdp_pc,-13.798891496775852
NPL,Nepal,SSP5,2030,poverty_4_2usd,6.691104838709678,3.6343125,gdp_pc,0.4964105961882445
NPL,Nepal,SSP5,2050,poverty_4_2usd,6.691104838709678,2.7129375,gdp_pc,-0.5680131834053944
NPL,Nepal,SSP5,2100,poverty_4_2usd,6.691104838709678,0.4094999999999998,gdp_pc,-2.3230848858434787
NRU,Nauru,SSP1,2030,poverty_4_2usd,6.691104838709678,6.740562499999999,gdp_pc,0.028602568571745483
NRU,Nauru,SSP1,2050,poverty_4_2usd,6.691104838709678,5.031687499999999,gdp_pc,-1.3994234309828617
NRU,Nauru,SSP1,2100,poverty_4_2usd,6.691104838709678,0.7594999999999997,gdp_pc,2.827455321714291
NRU,Nauru,SSP2,2030,poverty_4_2usd,6.691104838709678,10.5923125,gdp_pc,2.125070973500724
NRU,Nauru,SSP2,2050,poverty_4_2usd,6.691104838709678,7.9069375,gdp_pc,0.7743251077508875
NRU,Nauru,SSP2,2100,poverty_4_2usd,6.691104838709678,1.1934999999999998,gdp_pc,156.8954040060995
NRU,Nauru,SSP3,2030,poverty_4_2usd,6.691104838709678,16.3699375,gdp_pc,4.551582684963255
NRU,Nauru,SSP3,2050,poverty_4_2usd,6.691104838709678,12.2198125,gdp_pc,2.1731094765759758
NRU,Nauru,SSP3,2100,poverty_4_2usd,6.691104838709678,1.8445,gdp_pc,-1.2410073061362423
NRU,Nauru,SSP5,2030,poverty_4_2usd,6.691104838709678,8.6664375,gdp_pc,1.0425045149351815
NRU,Nauru,SSP5,2050,poverty_4_2usd,6.691104838709678,6.4693125,gdp_pc,-0.12440808611612453
NRU,Nauru,SSP5,2100,poverty_4_2usd,6.691104838709678,0.9764999999999998,gdp_pc,-5.167680757740112
PAK,Pakistan,SSP1,2030,poverty_4_2usd,6.691104838709678,13.8849375,gdp_pc,72.98838494811245
PAK,Pakistan,SSP1,2050,poverty_4_2usd,6.691104838709678,10.3648125,gdp_pc,-2.91225036966018
PAK,Pakistan,SSP1,2100,poverty_4_2usd,6.691104838709678,1.5644999999999996,gdp_pc,0.014033867404365437
PAK,Pakistan,SSP2,2030,poverty_4_2usd,6.691104838709678,21.8191875,gdp_pc,64.6515531328594
PAK,Pakistan,SSP2,2050,poverty_4_2usd,6.691104838709678,16.287562500000003,gdp_pc,-13.812494022757276
PAK,Pakistan,SSP2,2100,poverty_4_2usd,6.691104838709678,2.4585,gdp_pc,0.016978124314334042
PAK,Pakistan,SSP3,2030,poverty_4_2usd,6.691104838709678,33.7205625,gdp_pc,38.48984080157407
PAK,Pakistan,SSP3,2050,poverty_4_2usd,6.691104838709678,25.1716875,gdp_pc,16.497491966904214
PAK,Pakistan,SSP3,2100,poverty_4_2usd,6.691104838709678,3.7995,gdp_pc,-1.0293899689146764
PAK,Pakistan,SSP5,2030,poverty_4_2usd,6.691104838709678,17.852062500000002,gdp_pc,36.13160495007476
PAK,Pakistan,SSP5,2050,poverty_4_2usd,6.691104838709678,13.3261875,gdp_pc,-17.399218912810554
PAK,Pakistan,SSP5,2100,poverty_4_2usd,6.691104838709678,2.0115,gdp_pc,0.02527613660918046
PAN,Panama,SSP1,2030,poverty_4_2usd,6.691104838709678,2.11225,gdp_pc,-2.277164093817368
PAN,Panama,SSP1,2050,poverty_4_2usd,6.691104838709678,1.57675,gdp_pc,-2.332800063924988
PAN,Panama,SSP1,2100,poverty_4_2usd,6.691104838709678,0.2379999999999999,gdp_pc,-2.869372229006922
PAN,Panama,SSP2,2030,poverty_4_2usd,6.691104838709678,3.31925,gdp_pc,-2.1392757476270714
PAN,Panama,SSP2,2050,poverty_4_2usd,6.691104838709678,2.47775,gdp_pc,-2.395757491025511
PAN,Panama,SSP2,2100,poverty_4_2usd,6.691104838709678,0.3739999999999999,gdp_pc,-3.479444023401515
PAN,Panama,SSP3,2030,poverty_4_2usd,6.691104838709678,5.12975,gdp_pc,2.152077234773425
PAN,Panama,SSP3,2050,poverty_4_2usd,6.691104838709678,3.82925,gdp_pc,10.396670869540301
PAN,Panama,SSP3,2100,poverty_4_2usd,6.691104838709678,0.5779999999999998,gdp_pc,45.11743066631729
PAN,Panama,SSP5,2030,poverty_4_2usd,6.691104838709678,2.71575,gdp_pc,-2.976006578635059
PAN,Panama,SSP5,2050,poverty_4_2usd,6.691104838709678,2.02725,gdp_pc,-3.0707257275233184
PAN,Panama,SSP5,2100,poverty_4_2usd,6.691104838709678,0.3059999999999999,gdp_pc,-4.0518596545475924
PER,Peru,SSP1,2030,poverty_4_2usd,6.691104838709678,3.3236875,gdp_pc,-0.047680686339080146
PER,Peru,SSP1,2050,poverty_4_2usd,6.691104838709678,2.4810625,gdp_pc,-1.0368512649746675
PER,Peru,SSP1,2100,poverty_4_2usd,6.691104838709678,0.3744999999999999,gdp_pc,-2.203455318626843
PER,Peru,SSP2,2030,poverty_4_2usd,6.691104838709678,5.2229375,gdp_pc,-0.0241304028982923
PER,Peru,SSP2,2050,poverty_4_2usd,6.691104838709678,3.8988125,gdp_pc,-0.8368541729548219
PER,Peru,SSP2,2100,poverty_4_2usd,6.691104838709678,0.5884999999999998,gdp_pc,-2.6471397321484895
PER,Peru,SSP3,2030,poverty_4_2usd,6.691104838709678,8.071812499999998,gdp_pc,-0.786289773543834
PER,Peru,SSP3,2050,poverty_4_2usd,6.691104838709678,6.025437499999999,gdp_pc,-0.4799957834642854
PER,Peru,SSP3,2100,poverty_4_2usd,6.691104838709678,0.9094999999999996,gdp_pc,15.665648660669971
PER,Peru,SSP5,2030,poverty_4_2usd,6.691104838709678,4.273312499999999,gdp_pc,-0.043616205091866374
PER,Peru,SSP5,2050,poverty_4_2usd,6.691104838709678,3.1899375,gdp_pc,-1.1923463547855833
PER,Peru,SSP5,2100,poverty_4_2usd,6.691104838709678,0.4814999999999998,gdp_pc,-3.1127257559711294
PHL,Philippines,SSP1,2030,poverty_4_2usd,6.691104838709678,5.249562499999999,gdp_pc,0.18580732390817498
PHL,Philippines,SSP1,2050,poverty_4_2usd,6.691104838709678,3.9186875,gdp_pc,-0.12301252451535313
PHL,Philippines,SSP1,2100,poverty_4_2usd,6.691104838709678,0.5914999999999998,gdp_pc,-1.2043638681230127
PHL,Philippines,SSP2,2030,poverty_4_2usd,6.691104838709678,8.2493125,gdp_pc,-0.2130505792804189
PHL,Philippines,SSP2,2050,poverty_4_2usd,6.691104838709678,6.1579375,gdp_pc,-0.026666492673202567
PHL,Philippines,SSP2,2100,poverty_4_2usd,6.691104838709678,0.9294999999999998,gdp_pc,-1.3575010658024966
PHL,Philippines,SSP3,2030,poverty_4_2usd,6.691104838709678,12.748937499999998,gdp_pc,-1.5917729035952635
PHL,Philippines,SSP3,2050,poverty_4_2usd,6.691104838709678,9.5168125,gdp_pc,-0.45457178957681466
PHL,Philippines,SSP3,2100,poverty_4_2usd,6.691104838709678,1.4364999999999994,gdp_pc,-1.0572982710056942
PHL,Philippines,SSP5,2030,poverty_4_2usd,6.691104838709678,6.749437499999999,gdp_pc,-0.008253100016065294
PHL,Philippines,SSP5,2050,poverty_4_2usd,6.691104838709678,5.038312499999999,gdp_pc,-0.08892181533085518
PHL,Philippines,SSP5,2100,poverty_4_2usd,6.691104838709678,0.7604999999999997,gdp_pc,-1.5645617780878733
PNG,Papua New Guinea,SSP1,2030,poverty_4_2usd,6.691104838709678,21.557375,gdp_pc,4.836954910881765
PNG,Papua New Guinea,SSP1,2050,poverty_4_2usd,6.691104838709678,16.092125,gdp_pc,2.4315968207070937
PNG,Papua New Guinea,SSP1,2100,poverty_4_2usd,6.691104838709678,2.4289999999999994,gdp_pc,-1.581393877697674
PNG,Papua New Guinea,SSP2,2030,poverty_4_2usd,6.691104838709678,33.87587500000001,gdp_pc,8.16366770128327
PNG,Papua New Guinea,SSP2,2050,poverty_4_2usd,6.691104838709678,25.28762500000001,gdp_pc,2.582588767848535
PNG,Papua New Guinea,SSP2,2100,poverty_4_2usd,6.691104838709678,3.817,gdp_pc,-1.9384707356836204
PNG,Papua New Guinea,SSP3,2030,poverty_4_2usd,6.691104838709678,52.353625,gdp_pc,12.792616635031026
PNG,Papua New Guinea,SSP3,2050,poverty_4_2usd,6.691104838709678,39.080875,gdp_pc,6.121216916121701
PNG,Papua New Guinea,SSP3,2100,poverty_4_2usd,6.691104838709678,5.898999999999999,gdp_pc,-0.013973536953727158
PNG,Papua New Guinea,SSP5,2030,poverty_4_2usd,6.691104838709678,27.716625,gdp_pc,6.056037735032856
PNG,Papua New Guinea,SSP5,2050,poverty_4_2usd,6.691104838709678,20.689875,gdp_pc,1.5476895921499407
PNG,Papua New Guinea,SSP5,2100,poverty_4_2usd,6.691104838709678,3.123,gdp_pc,-4.393792279955878
POL,Poland,SSP1,2030,poverty_4_2usd,6.691104838709678,0.1242499999999999,gdp_pc,0.07121395504411719
POL,Poland,SSP1,2050,poverty_4_2usd,6.691104838709678,0.0927499999999999,gdp_pc,5.108998914766147
POL,Poland,SSP1,2100,poverty_4_2usd,6.691104838709678,0.0139999999999999,gdp_pc,-5.400116788651606
POL,Poland,SSP2,2030,poverty_4_2usd,6.691104838709678,0.19525,gdp_pc,0.06596542324514115
POL,Poland,SSP2,2050,poverty_4_2usd,6.691104838709678,0.14575,gdp_pc,3.2680469525999976
POL,Poland,SSP2,2100,poverty_4_2usd,6.691104838709678,0.022,gdp_pc,-9.815456265063906
POL,Poland,SSP3,2030,poverty_4_2usd,6.691104838709678,0.30175,gdp_pc,-0.3232815730960529
POL,Poland,SSP3,2050,poverty_4_2usd,6.691104838709678,0.22525,gdp_pc,0.19635236060493677
POL,Poland,SSP3,2100,poverty_4_2usd,6.691104838709678,0.0339999999999999,gdp_pc,1.2395085358832652
POL,Poland,SSP5,2030,poverty_4_2usd,6.691104838709678,0.15975,gdp_pc,0.06407299501881818
POL,Poland,SSP5,2050,poverty_4_2usd,6.691104838709678,0.11925,gdp_pc,2.7425703161089294
POL,Poland,SSP5,2100,poverty_4_2usd,6.691104838709678,0.018,gdp_pc,-17.968507217857958
PRT,Portugal,SSP1,2030,poverty_4_2usd,6.691104838709678,0.2174374999999999,gdp_pc,-9.540150096868024
PRT,Portugal,SSP1,2050,poverty_4_2usd,6.691104838709678,0.1623124999999999,gdp_pc,4.910840796195763
PRT,Portugal,SSP1,2100,poverty_4_2usd,6.691104838709678,0.0244999999999999,gdp_pc,-0.9101111016275907
PRT,Portugal,SSP2,2030,poverty_4_2usd,6.691104838709678,0.3416875,gdp_pc,-7.418114421574062
PRT,Portugal,SSP2,2050,poverty_4_2usd,6.691104838709678,0.2550624999999999,gdp_pc,17.903661664323288
PRT,Portugal,SSP2,2100,poverty_4_2usd,6.691104838709678,0.0384999999999999,gdp_pc,-1.3635501226515327
PRT,Portugal,SSP3,2030,poverty_4_2usd,6.691104838709678,0.5280625,gdp_pc,-4.465567040525354
PRT,Portugal,SSP3,2050,poverty_4_2usd,6.691104838709678,0.3941874999999999,gdp_pc,-3.093692215008772
PRT,Portugal,SSP3,2100,poverty_4_2usd,6.691104838709678,0.0594999999999999,gdp_pc,-1.114133408912779
PRT,Portugal,SSP5,2030,poverty_4_2usd,6.691104838709678,0.2795625,gdp_pc,-6.720498777667959
PRT,Portugal,SSP5,2050,poverty_4_2usd,6.691104838709678,0.2086875,gdp_pc,-36.62736882441335
PRT,Portugal,SSP5,2100,poverty_4_2usd,6.691104838709678,0.0314999999999999,gdp_pc,-1.8887149595297994
PRY,Paraguay,SSP1,2030,poverty_4_2usd,6.691104838709678,1.3978125,gdp_pc,16.742657319536807
PRY,Paraguay,SSP1,2050,poverty_4_2usd,6.691104838709678,1.0434375,gdp_pc,-7.524366730233738
PRY,Paraguay,SSP1,2100,poverty_4_2usd,6.691104838709678,0.1574999999999999,gdp_pc,-4.688301286988237
PRY,Paraguay,SSP2,2030,poverty_4_2usd,6.691104838709678,2.1965625,gdp_pc,9.4599315596045
PRY,Paraguay,SSP2,2050,poverty_4_2usd,6.691104838709678,1.6396875,gdp_pc,-10.112932032706805
PRY,Paraguay,SSP2,2100,poverty_4_2usd,6.691104838709678,0.2474999999999999,gdp_pc,-5.927973228286706
PRY,Paraguay,SSP3,2030,poverty_4_2usd,6.691104838709678,3.3946874999999994,gdp_pc,1.9309225062296882
PRY,Paraguay,SSP3,2050,poverty_4_2usd,6.691104838709678,2.5340625,gdp_pc,3.2932242776794785
PRY,Paraguay,SSP3,2100,poverty_4_2usd,6.691104838709678,0.3824999999999999,gdp_pc,7.319374262945439
PRY,Paraguay,SSP5,2030,poverty_4_2usd,6.691104838709678,1.7971875,gdp_pc,8.692143962475908
PRY,Paraguay,SSP5,2050,poverty_4_2usd,6.691104838709678,1.3415625,gdp_pc,-14.833661457841156
PRY,Paraguay,SSP5,2100,poverty_4_2usd,6.691104838709678,0.2024999999999999,gdp_pc,-7.072784013170504
PSE,West Bank and Gaza,SSP1,2030,poverty_4_2usd,6.691104838709678,1.8948125,gdp_pc,-0.36198527760534405
PSE,West Bank and Gaza,SSP1,2050,poverty_4_2usd,6.691104838709678,1.4144374999999998,gdp_pc,0.398464825138397
PSE,West Bank and Gaza,SSP1,2100,poverty_4_2usd,6.691104838709678,0.2134999999999999,gdp_pc,-14.476049152728548
PSE,West Bank and Gaza,SSP2,2030,poverty_4_2usd,6.691104838709678,2.9775625,gdp_pc,-0.27046445922691237
PSE,West Bank and Gaza,SSP2,2050,poverty_4_2usd,6.691104838709678,2.2226875,gdp_pc,0.2901667317872685
PSE,West Bank and Gaza,SSP2,2100,poverty_4_2usd,6.691104838709678,0.3354999999999999,gdp_pc,18.330999617299128
PSE,West Bank and Gaza,SSP3,2030,poverty_4_2usd,6.691104838709678,4.6016875,gdp_pc,-0.19784734868970863
PSE,West Bank and Gaza,SSP3,2050,poverty_4_2usd,6.691104838709678,3.4350624999999995,gdp_pc,-0.1591692082994707
PSE,West Bank and Gaza,SSP3,2100,poverty_4_2usd,6.691104838709678,0.5184999999999998,gdp_pc,0.33513105853832353
PSE,West Bank and Gaza,SSP5,2030,poverty_4_2usd,6.691104838709678,2.4361875,gdp_pc,-0.304012438918349
PSE,West Bank and Gaza,SSP5,2050,poverty_4_2usd,6.691104838709678,1.8185625,gdp_pc,0.2936603951671649
PSE,West Bank and Gaza,SSP5,2100,poverty_4_2usd,6.691104838709678,0.2744999999999999,gdp_pc,8.164142766748265
QAT,Qatar,SSP1,2030,poverty_4_2usd,6.691104838709678,0.0,gdp_pc,19.326083283887005
QAT,Qatar,SSP1,2050,poverty_4_2usd,6.691104838709678,0.0,gdp_pc,3.567775675095754
QAT,Qatar,SSP1,2100,poverty_4_2usd,6.691104838709678,0.0,gdp_pc,0.0941990691573079
QAT,Qatar,SSP2,2030,poverty_4_2usd,6.691104838709678,0.0,gdp_pc,31.258516183056397
QAT,Qatar,SSP2,2050,poverty_4_2usd,6.691104838709678,0.0,gdp_pc,5.022048462142709
QAT,Qatar,SSP2,2100,poverty_4_2usd,6.691104838709678,0.0,gdp_pc,0.12890981144416275
QAT,Qatar,SSP3,2030,poverty_4_2usd,6.691104838709678,0.0,gdp_pc,-26.4993693001778
